,Year,Jurisdiction,Sector,Use of funds,Age group,Gender,Dollars per capita
61710,2014,Ontario,Provincial/territorial government,Total,45,M,2369.0
61711,2014,Ontario,Provincial/territorial government,Total,50,M,2967.0
61712,2014,Ontario,Provincial/territorial government,Total,55,M,3766.0
61713,2014,Ontario,Provincial/territorial government,Total,60,M,4827.0
61714,2014,Ontario,Provincial/territorial government,Total,65,M,6908.0
61715,2014,Ontario,Provincial/territorial government,Total,70,M,9132.0
61716,2014,Ontario,Provincial/territorial government,Total,75,M,11983.0
61717,2014,Ontario,Provincial/territorial government,Total,80,M,16032.0
61718,2014,Ontario,Provincial/territorial government,Total,85,M,22327.0
61719,2014,Ontario,Provincial/territorial government,Total,90,M,25875.0
61720,2014,Ontario,Provincial/territorial government,Hospitals,0,F,8241.0
61721,2014,Ontario,Provincial/territorial government,Hospitals,1,F,327.0
61722,2014,Ontario,Provincial/territorial government,Hospitals,5,F,167.0
61723,2014,Ontario,Provincial/territorial government,Hospitals,10,F,298.0
61724,2014,Ontario,Provincial/territorial government,Hospitals,15,F,460.0
61725,2014,Ontario,Provincial/territorial government,Hospitals,20,F,444.0
61726,2014,Ontario,Provincial/territorial government,Hospitals,25,F,821.0
61727,2014,Ontario,Provincial/territorial government,Hospitals,30,F,1074.0
61728,2014,Ontario,Provincial/territorial government,Hospitals,35,F,837.0
61729,2014,Ontario,Provincial/territorial government,Hospitals,40,F,638.0
61730,2014,Ontario,Provincial/territorial government,Hospitals,45,F,674.0
61731,2014,Ontario,Provincial/territorial government,Hospitals,50,F,875.0
61732,2014,Ontario,Provincial/territorial government,Hospitals,55,F,1161.0
61733,2014,Ontario,Provincial/territorial government,Hospitals,60,F,1612.0
61734,2014,Ontario,Provincial/territorial government,Hospitals,65,F,2207.0
61735,2014,Ontario,Provincial/territorial government,Hospitals,70,F,3049.0
61736,2014,Ontario,Provincial/territorial government,Hospitals,75,F,4210.0
61737,2014,Ontario,Provincial/territorial government,Hospitals,80,F,5624.0
61738,2014,Ontario,Provincial/territorial government,Hospitals,85,F,7303.0
61739,2014,Ontario,Provincial/territorial government,Hospitals,90,F,8623.0
61740,2014,Ontario,Provincial/territorial government,Hospitals,0,M,9291.0
61741,2014,Ontario,Provincial/territorial government,Hospitals,1,M,397.0
61742,2014,Ontario,Provincial/territorial government,Hospitals,5,M,203.0
61743,2014,Ontario,Provincial/territorial government,Hospitals,10,M,232.0
61744,2014,Ontario,Provincial/territorial government,Hospitals,15,M,301.0
61745,2014,Ontario,Provincial/territorial government,Hospitals,20,M,254.0
61746,2014,Ontario,Provincial/territorial government,Hospitals,25,M,281.0
61747,2014,Ontario,Provincial/territorial government,Hospitals,30,M,310.0
61748,2014,Ontario,Provincial/territorial government,Hospitals,35,M,382.0
61749,2014,Ontario,Provincial/territorial government,Hospitals,40,M,529.0
61750,2014,Ontario,Provincial/territorial government,Hospitals,45,M,708.0
61751,2014,Ontario,Provincial/territorial government,Hospitals,50,M,1065.0
61752,2014,Ontario,Provincial/territorial government,Hospitals,55,M,1591.0
61753,2014,Ontario,Provincial/territorial government,Hospitals,60,M,2288.0
61754,2014,Ontario,Provincial/territorial government,Hospitals,65,M,3081.0
61755,2014,Ontario,Provincial/territorial government,Hospitals,70,M,4256.0
61756,2014,Ontario,Provincial/territorial government,Hospitals,75,M,5817.0
61757,2014,Ontario,Provincial/territorial government,Hospitals,80,M,7734.0
61758,2014,Ontario,Provincial/territorial government,Hospitals,85,M,9796.0
61759,2014,Ontario,Provincial/territorial government,Hospitals,90,M,11720.0
61760,2014,Ontario,Provincial/territorial government,Other institutions,0,F,1.0
61761,2014,Ontario,Provincial/territorial government,Other institutions,1,F,2.0
61762,2014,Ontario,Provincial/territorial government,Other institutions,5,F,1.0
61763,2014,Ontario,Provincial/territorial government,Other institutions,10,F,2.0
61764,2014,Ontario,Provincial/territorial government,Other institutions,15,F,5.0
61765,2014,Ontario,Provincial/territorial government,Other institutions,20,F,5.0
61766,2014,Ontario,Provincial/territorial government,Other institutions,25,F,9.0
61767,2014,Ontario,Provincial/territorial government,Other institutions,30,F,12.0
61768,2014,Ontario,Provincial/territorial government,Other institutions,35,F,9.0
61769,2014,Ontario,Provincial/territorial government,Other institutions,40,F,7.0
61770,2014,Ontario,Provincial/territorial government,Other institutions,45,F,55.0
61771,2014,Ontario,Provincial/territorial government,Other institutions,50,F,72.0
61772,2014,Ontario,Provincial/territorial government,Other institutions,55,F,95.0
61773,2014,Ontario,Provincial/territorial government,Other institutions,60,F,132.0
61774,2014,Ontario,Provincial/territorial government,Other institutions,65,F,615.0
61775,2014,Ontario,Provincial/territorial government,Other institutions,70,F,747.0
61776,2014,Ontario,Provincial/territorial government,Other institutions,75,F,1869.0
61777,2014,Ontario,Provincial/territorial government,Other institutions,80,F,4365.0
61778,2014,Ontario,Provincial/territorial government,Other institutions,85,F,11126.0
61779,2014,Ontario,Provincial/territorial government,Other institutions,90,F,13143.0
61780,2014,Ontario,Provincial/territorial government,Other institutions,0,M,1.0
61781,2014,Ontario,Provincial/territorial government,Other institutions,1,M,1.0
61782,2014,Ontario,Provincial/territorial government,Other institutions,5,M,0.0
61783,2014,Ontario,Provincial/territorial government,Other institutions,10,M,2.0
61784,2014,Ontario,Provincial/territorial government,Other institutions,15,M,5.0
61785,2014,Ontario,Provincial/territorial government,Other institutions,20,M,6.0
61786,2014,Ontario,Provincial/territorial government,Other institutions,25,M,7.0
61787,2014,Ontario,Provincial/territorial government,Other institutions,30,M,8.0
61788,2014,Ontario,Provincial/territorial government,Other institutions,35,M,9.0
61789,2014,Ontario,Provincial/territorial government,Other institutions,40,M,13.0
61790,2014,Ontario,Provincial/territorial government,Other institutions,45,M,45.0
61791,2014,Ontario,Provincial/territorial government,Other institutions,50,M,67.0
61792,2014,Ontario,Provincial/territorial government,Other institutions,55,M,100.0
61793,2014,Ontario,Provincial/territorial government,Other institutions,60,M,144.0
61794,2014,Ontario,Provincial/territorial government,Other institutions,65,M,327.0
61795,2014,Ontario,Provincial/territorial government,Other institutions,70,M,615.0
61796,2014,Ontario,Provincial/territorial government,Other institutions,75,M,1297.0
61797,2014,Ontario,Provincial/territorial government,Other institutions,80,M,2850.0
61798,2014,Ontario,Provincial/territorial government,Other institutions,85,M,6580.0
61799,2014,Ontario,Provincial/territorial government,Other institutions,90,M,7872.0
61800,2014,Ontario,Provincial/territorial government,Physicians,0,F,1191.0
61801,2014,Ontario,Provincial/territorial government,Physicians,1,F,384.0
61802,2014,Ontario,Provincial/territorial government,Physicians,5,F,267.0
61803,2014,Ontario,Provincial/territorial government,Physicians,10,F,268.0
61804,2014,Ontario,Provincial/territorial government,Physicians,15,F,439.0
61805,2014,Ontario,Provincial/territorial government,Physicians,20,F,580.0
61806,2014,Ontario,Provincial/territorial government,Physicians,25,F,886.0
61807,2014,Ontario,Provincial/territorial government,Physicians,30,F,1145.0
61808,2014,Ontario,Provincial/territorial government,Physicians,35,F,1058.0
61809,2014,Ontario,Provincial/territorial government,Physicians,40,F,963.0
61810,2014,Ontario,Provincial/territorial government,Physicians,45,F,999.0
61811,2014,Ontario,Provincial/territorial government,Physicians,50,F,1157.0
61812,2014,Ontario,Provincial/territorial government,Physicians,55,F,1243.0
61813,2014,Ontario,Provincial/territorial government,Physicians,60,F,1408.0
61814,2014,Ontario,Provincial/territorial government,Physicians,65,F,1637.0
61815,2014,Ontario,Provincial/territorial government,Physicians,70,F,1862.0
61816,2014,Ontario,Provincial/territorial government,Physicians,75,F,2082.0
61817,2014,Ontario,Provincial/territorial government,Physicians,80,F,2244.0
61818,2014,Ontario,Provincial/territorial government,Physicians,85,F,2325.0
61819,2014,Ontario,Provincial/territorial government,Physicians,90,F,2381.0
61820,2014,Ontario,Provincial/territorial government,Physicians,0,M,1319.0
61821,2014,Ontario,Provincial/territorial government,Physicians,1,M,448.0
61822,2014,Ontario,Provincial/territorial government,Physicians,5,M,318.0
61823,2014,Ontario,Provincial/territorial government,Physicians,10,M,282.0
61824,2014,Ontario,Provincial/territorial government,Physicians,15,M,311.0
61825,2014,Ontario,Provincial/territorial government,Physicians,20,M,324.0
61826,2014,Ontario,Provincial/territorial government,Physicians,25,M,390.0
61827,2014,Ontario,Provincial/territorial government,Physicians,30,M,466.0
61828,2014,Ontario,Provincial/territorial government,Physicians,35,M,540.0
61829,2014,Ontario,Provincial/territorial government,Physicians,40,M,625.0
61830,2014,Ontario,Provincial/territorial government,Physicians,45,M,732.0
61831,2014,Ontario,Provincial/territorial government,Physicians,50,M,905.0
61832,2014,Ontario,Provincial/territorial government,Physicians,55,M,1108.0
61833,2014,Ontario,Provincial/territorial government,Physicians,60,M,1383.0
61834,2014,Ontario,Provincial/territorial government,Physicians,65,M,1711.0
61835,2014,Ontario,Provincial/territorial government,Physicians,70,M,2088.0
61836,2014,Ontario,Provincial/territorial government,Physicians,75,M,2446.0
61837,2014,Ontario,Provincial/territorial government,Physicians,80,M,2737.0
61838,2014,Ontario,Provincial/territorial government,Physicians,85,M,2909.0
61839,2014,Ontario,Provincial/territorial government,Physicians,90,M,2972.0
61840,2014,Ontario,Provincial/territorial government,Other professionals,0,F,6.0
61841,2014,Ontario,Provincial/territorial government,Other professionals,1,F,15.0
61842,2014,Ontario,Provincial/territorial government,Other professionals,5,F,28.0
61843,2014,Ontario,Provincial/territorial government,Other professionals,10,F,31.0
61844,2014,Ontario,Provincial/territorial government,Other professionals,15,F,30.0
61845,2014,Ontario,Provincial/territorial government,Other professionals,20,F,5.0
61846,2014,Ontario,Provincial/territorial government,Other professionals,25,F,5.0
61847,2014,Ontario,Provincial/territorial government,Other professionals,30,F,4.0
61848,2014,Ontario,Provincial/territorial government,Other professionals,35,F,5.0
61849,2014,Ontario,Provincial/territorial government,Other professionals,40,F,7.0
61850,2014,Ontario,Provincial/territorial government,Other professionals,45,F,9.0
61851,2014,Ontario,Provincial/territorial government,Other professionals,50,F,11.0
61852,2014,Ontario,Provincial/territorial government,Other professionals,55,F,15.0
61853,2014,Ontario,Provincial/territorial government,Other professionals,60,F,24.0
61854,2014,Ontario,Provincial/territorial government,Other professionals,65,F,57.0
61855,2014,Ontario,Provincial/territorial government,Other professionals,70,F,67.0
61856,2014,Ontario,Provincial/territorial government,Other professionals,75,F,83.0
61857,2014,Ontario,Provincial/territorial government,Other professionals,80,F,120.0
61858,2014,Ontario,Provincial/territorial government,Other professionals,85,F,188.0
61859,2014,Ontario,Provincial/territorial government,Other professionals,90,F,279.0
61860,2014,Ontario,Provincial/territorial government,Other professionals,0,M,6.0
61861,2014,Ontario,Provincial/territorial government,Other professionals,1,M,15.0
61862,2014,Ontario,Provincial/territorial government,Other professionals,5,M,27.0
61863,2014,Ontario,Provincial/territorial government,Other professionals,10,M,26.0
61864,2014,Ontario,Provincial/territorial government,Other professionals,15,M,23.0
61865,2014,Ontario,Provincial/territorial government,Other professionals,20,M,5.0
61866,2014,Ontario,Provincial/territorial government,Other professionals,25,M,3.0
61867,2014,Ontario,Provincial/territorial government,Other professionals,30,M,3.0
61868,2014,Ontario,Provincial/territorial government,Other professionals,35,M,4.0
61869,2014,Ontario,Provincial/territorial government,Other professionals,40,M,5.0
61870,2014,Ontario,Provincial/territorial government,Other professionals,45,M,8.0
61871,2014,Ontario,Provincial/territorial government,Other professionals,50,M,10.0
61872,2014,Ontario,Provincial/territorial government,Other professionals,55,M,13.0
61873,2014,Ontario,Provincial/territorial government,Other professionals,60,M,21.0
61874,2014,Ontario,Provincial/territorial government,Other professionals,65,M,48.0
61875,2014,Ontario,Provincial/territorial government,Other professionals,70,M,58.0
61876,2014,Ontario,Provincial/territorial government,Other professionals,75,M,70.0
61877,2014,Ontario,Provincial/territorial government,Other professionals,80,M,89.0
61878,2014,Ontario,Provincial/territorial government,Other professionals,85,M,124.0
61879,2014,Ontario,Provincial/territorial government,Other professionals,90,M,182.0
61880,2014,Ontario,Provincial/territorial government,Drugs,0,F,6.0
61881,2014,Ontario,Provincial/territorial government,Drugs,1,F,14.0
61882,2014,Ontario,Provincial/territorial government,Drugs,5,F,19.0
61883,2014,Ontario,Provincial/territorial government,Drugs,10,F,26.0
61884,2014,Ontario,Provincial/territorial government,Drugs,15,F,34.0
61885,2014,Ontario,Provincial/territorial government,Drugs,20,F,60.0
